Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Principio activo (product.metafields.shopify.active-ingredient),Grupo de edad (product.metafields.shopify.age-group),Contenido de “”Alcohol/Disolvente” (product.metafields.shopify.alcohol-solvent-content),Aceite base (product.metafields.shopify.base-oil),Área del cuerpo (product.metafields.shopify.body-area),Tipo de vela (product.metafields.shopify.candle-type),Color (product.metafields.shopify.color-pattern),Ingredientes constitutivos (product.metafields.shopify.constitutive-ingredients),Función cosmética (product.metafields.shopify.cosmetic-function),Tipo de agente exfoliante (product.metafields.shopify.exfoliating-agent-type),Acabado (product.metafields.shopify.finish),Fragancia (product.metafields.shopify.fragrance),Formato de set de regalo (product.metafields.shopify.gift-set-format),Función de calor (product.metafields.shopify.heat-function),Estilo de porta incienso (product.metafields.shopify.incense-holder-style),Tipo de incienso (product.metafields.shopify.incense-type),Ingredientes (product.metafields.shopify.ingredients),Técnica de masaje (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Ocasión (product.metafields.shopify.occasion),Tipo de embalaje (product.metafields.shopify.package-type),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Forma del producto (product.metafields.shopify.product-form),Aroma (product.metafields.shopify.scent),Estación (product.metafields.shopify.season),Forma (product.metafields.shopify.shape),Efecto del cuidado de la piel (product.metafields.shopify.skin-care-effect),Adecuado para tipo de piel (product.metafields.shopify.suitable-for-skin-type),Espacio adecuado (product.metafields.shopify.suitable-space),Sexo objetivo (product.metafields.shopify.target-gender),Textura (product.metafields.shopify.texture),Tema (product.metafields.shopify.theme),Tipo de uso (product.metafields.shopify.usage-type),Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Chile,Price / Chile,Compare At Price / Chile,Status
vela-de-vidrio-alchemy,,,,,,,,,MANDARIN RIND - Mandarina & Cedro,,,,,,,,'5760002,0.0,shopify,29,deny,manual,9594,15990,true,true,,,,,'7798344772358,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-Amaranth_cc1554ed-6cd6-446f-8d16-9f34f6260282.jpg?v=1769710117,2,Velas de Soja Alchemy - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-MandarinRind_d00e7394-e023-4fd4-863b-4ee178de8036.jpg?v=1769710117,kg,,,,,,
vela-de-vidrio-alchemy,,,,,,,,,AMARANTH SEEDS - Amaranto & Sándalo,,,,,,,,'5760003,0.0,shopify,33,deny,manual,9594,15990,true,true,,,,,'7798344772365,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-SageLeaves_ade729ae-2fea-4c73-99a7-f97301e05cea.jpg?v=1769710117,3,Velas de Soja Alchemy - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-Amaranth_cc1554ed-6cd6-446f-8d16-9f34f6260282.jpg?v=1769710117,kg,,,,,,
vela-de-vidrio-alchemy,,,,,,,,,ZINC CORIANDER - Vetiver & Coriandro,,,,,,,,'5760004,0.0,shopify,34,deny,manual,9594,15990,true,true,,,,,'7798344772372,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-Zinc_fd683cb0-bfd0-45c2-be8a-55f4291e12d5.jpg?v=1769710117,4,Velas de Soja Alchemy - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-Zinc_fd683cb0-bfd0-45c2-be8a-55f4291e12d5.jpg?v=1769710117,kg,,,,,,
vela-de-vidrio-alchemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/Alchemy-Familia.jpg?v=1769710117,5,Velas de Soja Alchemy - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-apa-holograficas,Velas de Soja Holográfica APA - Aquí & Ahora,"<div class=""pz-product-copy"">
  <p><strong>Velas de Soja Holográfica APA - Aquí &amp; Ahora</strong> ✨ Una vela pensada para transformar una pausa cotidiana en un ritual sensorial lleno de intencion. Mantiene el look and feel de Portal Zen, con una experiencia aromatica calida, estetica y envolvente que acompana distintos estados emocionales segun la variante elegida.</p>
  <p>Ideal para encender al final del dia, durante una practica de autocuidado o cuando quieres darle al espacio una atmosfera mas intima y especial.</p>
  <ul>
    <li>
<strong>Contenido:</strong> 170 g</li>
    <li>
<strong>Duracion estimada:</strong> 40 horas</li>
  </ul>
  <h3>FIESTA - Granas</h3>
  <p><strong>FIESTA</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
  <p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Granas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
    <li>
<strong>Aroma protagonista:</strong> Granas</li>
  </ul>
  <h3>DIVERSION - Fruit Loops</h3>
  <p><strong>DIVERSION</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
  <p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Fruit Loops.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
    <li>
<strong>Aroma protagonista:</strong> Fruit Loops</li>
  </ul>
  <h3>GLAM - Glitter</h3>
  <p><strong>GLAM</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
  <p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Glitter.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
    <li>
<strong>Aroma protagonista:</strong> Glitter</li>
  </ul>
  <h3>POPCORN - Pochoclos</h3>
  <p><strong>POPCORN</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
  <p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Pochoclos.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
    <li>
<strong>Aroma protagonista:</strong> Pochoclos</li>
  </ul>
</div>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Candles,Vela,"armonía, aromas, aromaterapia, bienestar, decoracion, divertidas, espiritualidad, hogar",true,MODELOS,FIESTA - Granas,,,,,,,,'5820001,0.0,shopify,15,deny,manual,8394,13990,true,true,,,,,'7798344775120,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-POPCORN.jpg?v=1769710004,1,Velas de Soja Holográfica APA - Aqui&Ahora.,false,Velas de Soja Holográfica APA - Aquí & Ahora | Portal Zen,"Luz cálida y fragancia para tu ritual diario con notas de neroli, vainilla, sándalo. Contenido neto: 170 g. Descúbrelo en Portal Zen.",588.0,,,,,,,,,,,,,,,,,,recipiente,multicolor; clara; floral; rosa; animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-FIESTA.jpg?v=1769710004,kg,,,true,,,active
velas-de-soja-apa-holograficas,,,,,,,,,DIVERSION - Fruit Loops,,,,,,,,'5820002,0.0,shopify,17,deny,manual,8394,13990,true,true,,,,,'7798344776820,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-FAMILIA.jpg?v=1769710004,2,Velas de Soja Holográfica APA - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-DIVERSION.jpg?v=1755538714,kg,,,,,,
velas-de-soja-apa-holograficas,,,,,,,,,GLAM - Glitter,,,,,,,,'5820003,0.0,shopify,16,deny,manual,8394,13990,true,true,,,,,'7798344775793,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-FIESTA.jpg?v=1769710004,3,Velas de Soja Holográfica APA - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-GLAM.jpg?v=1769710004,kg,,,,,,
velas-de-soja-apa-holograficas,,,,,,,,,POPCORN - Pochoclos,,,,,,,,'5820004,0.0,shopify,17,deny,manual,8394,13990,true,true,,,,,'7798344772792,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-GLAM.jpg?v=1769710004,4,Velas de Soja Holográfica APA - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-POPCORN.jpg?v=1769710004,kg,,,,,,
velas-de-soja-apa-holograficas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasAPA-DIVERSION.jpg?v=1755538714,5,Velas de Soja Holográfica APA - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,Velas de Soja Cristales de Poder - Ceremonia de Magas - Aquí & Ahora,"<div class=""pz-product-copy"">
<p><strong>Velas de Soja Cristales de Poder - Ceremonia de Magas - Aquí &amp; Ahora</strong> ✨ Una vela pensada para transformar una pausa cotidiana en un ritual sensorial lleno de intencion. Mantiene el look and feel de Portal Zen, con una experiencia aromatica calida, estetica y envolvente que acompana distintos estados emocionales segun la variante elegida.</p>
<p>Ideal para encender al final del dia, durante una practica de autocuidado o cuando quieres darle al espacio una atmosfera mas intima y especial.</p>
<ul>
<li>
<strong>Contenido:</strong> esotérico para profundizar tu experiencia 170 grs</li>
<li>
<strong>Duracion estimada:</strong> 40 horas</li>
</ul>
<p><strong>Detalles del producto</strong></p>
<ul>
<li>Cristales energizados + contenido descargable</li>
</ul>
<h3>CITRINO - Fuego - Tonka &amp; Cedro</h3>
<p><strong>CITRINO</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
<p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Tonka &amp; Cedro.</p>
<ul>
<li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
<li>
<strong>Aroma protagonista:</strong> Tonka &amp; Cedro</li>
</ul>
<h3>CUARZO VERDE - Tierra - Higo &amp; Sándalo</h3>
<p><strong>CUARZO VERDE</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
<p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Higo &amp; Sándalo.</p>
<ul>
<li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
<li>
<strong>Aroma protagonista:</strong> Higo &amp; Sándalo</li>
</ul>
<h3>AMATISTA - Aire - Peonías e Hibiscus</h3>
<p><strong>AMATISTA</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
<p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Peonías e Hibiscus.</p>
<ul>
<li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
<li>
<strong>Aroma protagonista:</strong> Peonías e Hibiscus</li>
</ul>
<h3>CUARZO AZUL - Agua - Lima &amp; Ozono</h3>
<p><strong>CUARZO AZUL</strong> ✨ Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</p>
<p>Muy buena opcion cuando buscas un aroma con presencia, intencion y una estetica sensorial cuidada. Su perfil aromatico se expresa con notas de Lima &amp; Ozono.</p>
<ul>
<li>
<strong>Beneficio emocional:</strong> Aporta una personalidad aromatica propia para que puedas elegir segun la emocion, el espacio o el momento que quieras acompanar.</li>
<li>
<strong>Aroma protagonista:</strong> Lima &amp; Ozono</li>
</ul>
</div>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Candles,Vela,"armonía, aromas, aromaterapia, bienestar, ceremonia, decoracion, espiritualidad, hogar",true,MODELOS,CITRINO - Fuego - Tonka & Cedro,,,,,,,,'5830001,0.0,shopify,26,deny,manual,23990,0,true,true,,,,,'7798344772587,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Amatista-2.jpg?v=1769709945,1,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,false,Velas de Soja Cristales de Poder - Ceremonia de Magas - Aquí & A...,"Luz cálida y fragancia para tu ritual diario con notas de lima, sándalo, higo. Incluyen. Descúbrelo en Portal Zen.",588.0,,,,,,,,,,,,,,,,,,recipiente,multicolor; beige; marron; purpura; naranja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Citrino-11.jpg?v=1769709944,kg,,,true,,,active
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,CUARZO VERDE - Tierra - Higo & Sándalo,,,,,,,,'5830002,0.0,shopify,25,deny,manual,23990,0,true,true,,,,,'7798344772594,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Amatista-1.jpg?v=1769709945,2,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoVerde-7.jpg?v=1769709945,kg,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,AMATISTA - Aire - Peonías e Hibiscus,,,,,,,,'5830003,0.0,shopify,24,deny,manual,23990,0,true,true,,,,,'7798344772600,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoVerde-10.jpg?v=1769709945,3,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Amatista-2.jpg?v=1769709945,kg,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,CUARZO AZUL - Agua - Lima & Ozono,,,,,,,,'5830004,0.0,shopify,29,deny,manual,23990,0,true,true,,,,,'7798344772617,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoVerde-4.jpg?v=1769709945,4,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoAzul-4.jpg?v=1755538713,kg,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoVerde-7.jpg?v=1769709945,5,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoVerde-1.jpg?v=1769709945,6,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-FAMILIA.jpg?v=1769709944,7,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Citrino-11.jpg?v=1769709944,8,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Citrino-1.jpg?v=1769709944,9,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-Citrino-1a.jpg?v=1769709944,10,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoAzul-4.jpg?v=1755538713,11,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoAzul-1.jpg?v=1755538713,12,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-cristales-ceremonia-de-magas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/VelasCristal-CuarzoAzul-7.jpg?v=1755538713,13,Velas de Soja CRISTALES DE PODER - Ceremonia de Magas - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
velas-de-soja-lab-a-a,Velas de Soja Lab - Aquí & Ahora,"<div class=""pz-product-copy"">
  <p><strong>Velas de Soja Lab - Aquí &amp; Ahora</strong> ✨ Una vela pensada para transformar una pausa cotidiana en un ritual sensorial lleno de intencion. Mantiene el look and feel de Portal Zen, con una experiencia aromatica calida, estetica y envolvente que acompana distintos estados emocionales segun la variante elegida.</p>
  <p>Ideal para encender al final del dia, durante una practica de autocuidado o cuando quieres darle al espacio una atmosfera mas intima y especial.</p>
  <ul>
    <li>
<strong>Contenido:</strong> 170 g</li>
    <li>
<strong>Duracion estimada:</strong> 40 horas</li>
  </ul>
  <h3>CONCIENCIA - Sándalo &amp; Grass</h3>
  <p><strong>Conciencia</strong> ✨ Ayuda a crear presencia y conexion con el momento, con una vibra introspectiva y sofisticada.</p>
  <p>Excelente para practicas espirituales, enfoque mental o rituales de reconexion. Su perfil aromatico se expresa con notas de Sándalo &amp; Grass.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ayuda a crear presencia y conexion con el momento, con una vibra introspectiva y sofisticada.</li>
    <li>
<strong>Aroma protagonista:</strong> Sándalo &amp; Grass</li>
  </ul>
  <h3>PROSPERIDAD - Bambu &amp; Geranios</h3>
  <p><strong>Prosperidad</strong> ✨ Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</p>
  <p>Muy especial para rituales de intencion, trabajo creativo o espacios de recepcion. Su perfil aromatico se expresa con notas de Bambu &amp; Geranios.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Invita a conectar con abundancia, gratitud y apertura para recibir nuevas oportunidades.</li>
    <li>
<strong>Aroma protagonista:</strong> Bambu &amp; Geranios</li>
  </ul>
  <h3>BIENESTAR - Vainilla &amp; Neroli</h3>
  <p><strong>Bienestar</strong> ✨ Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</p>
  <p>Acompana pausas de autocuidado, mananas lentas o rituales para volver al centro. Su perfil aromatico se expresa con notas de Vainilla &amp; Neroli.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Ideal para envolver el espacio en una sensacion de abrigo, suavidad y cuidado personal.</li>
    <li>
<strong>Aroma protagonista:</strong> Vainilla &amp; Neroli</li>
  </ul>
  <h3>FLORAL FIG - Higo &amp; Flores Blancas</h3>
  <p><strong>Floral Fig</strong> ✨ Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</p>
  <p>Ideal para elevar el animo, vestir el espacio con belleza y crear una experiencia memorable. Su perfil aromatico se expresa con notas de Higo &amp; Flores Blancas.</p>
  <ul>
    <li>
<strong>Beneficio emocional:</strong> Combina una faceta frutal y floral con un aura femenina, sofisticada y sensual.</li>
    <li>
<strong>Aroma protagonista:</strong> Higo &amp; Flores Blancas</li>
  </ul>
</div>",Aqui & Ahora,Home & Garden > Decor > Home Fragrances > Candles,Vela,"armonía, aromas, aromaterapia, bienestar, decoracion, espiritualidad, hogar, limpieza energetica",true,MODELOS,CONCIENCIA - Sándalo & Grass,,,,,,,,'5860001,0.0,shopify,33,deny,manual,9594,15990,true,true,,,,,'7798344772754,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Conciencia.jpg?v=1769709802,1,Velas de Soja Lab - Aqui&Ahora.,false,Velas de Soja Lab - Aquí & Ahora | vela aromática Portal Zen,"Luz cálida y fragancia para tu ritual diario con notas de rosas, neroli, vainilla. Contenido : 170 g. Descúbrelo en Portal Zen.",588.0,,,,,,,,,,,,,,,,,,vidrio,beige; amarillo; blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Conciencia.jpg?v=1769709802,kg,,,true,,,active
velas-de-soja-lab-a-a,,,,,,,,,PROSPERIDAD - Bambu & Geranios,,,,,,,,'5860002,0.0,shopify,26,deny,manual,9594,15990,true,true,,,,,'7798344772761,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Bienestar.jpg?v=1769709802,2,Velas de Soja Lab - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Prosperidad.jpg?v=1755538711,kg,,,,,,
velas-de-soja-lab-a-a,,,,,,,,,BIENESTAR - Vainilla & Neroli,,,,,,,,'5860003,0.0,shopify,23,deny,manual,9594,15990,true,true,,,,,'7798344772778,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Familia.jpg?v=1769709802,3,Velas de Soja Lab - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Bienestar.jpg?v=1769709802,kg,,,,,,
velas-de-soja-lab-a-a,,,,,,,,,FLORAL FIG - Higo & Flores Blancas,,,,,,,,'5860004,0.0,shopify,24,deny,manual,9594,15990,true,true,,,,,'7798344772785,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-FloralFig.jpg?v=1755538711,4,Velas de Soja Lab - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-FloralFig.jpg?v=1755538711,kg,,,,,,
velas-de-soja-lab-a-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0273/5620/1002/files/LAB-Prosperidad.jpg?v=1755538711,5,Velas de Soja Lab - Aqui&Ahora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
